id,icao_code,iata_code,name,type,city_id,country_id,continent_id,latitude_deg,longitude_deg,elevation_ft
2583,LXGB,GIB,Gibraltar Airport,medium_airport,14960,223,3,36.151199,-5.34966,12
2584,YBOI,GIC,Boigu Island Airport,small_airport,49011,9,6,-9.23278,142.218002,23
2585,HBBE,GID,Gitega Airport,small_airport,15035,28,2,-3.417209,29.911308,5741
2586,KGIF,GIF,Winter Haven Regional Airport - Gilbert Field,small_airport,46369,188,4,28.062901,-81.753304,145
2587,SBGL,GIG,Rio Galeão – Tom Jobim International Airport,large_airport,35317,24,5,-22.809999,-43.250557,28
2588,GUSI,GII,Siguiri Airport,small_airport,39579,69,2,11.399833,-9.18841,1296
2589,OPGT,GIL,Gilgit Airport,medium_airport,14994,133,1,35.91880035,74.33360291,4796
2590,GA-0006,GIM,Miele Mimbale Airport,small_airport,49012,61,2,-0.02894,11.418021,965
2591,SKGI,GIR,Santiago Vila Airport,medium_airport,15018,37,5,4.27624,-74.7967,900
2592,NZGS,GIS,Gisborne Airport,medium_airport,15026,126,6,-38.6633,177.977997,15
2593,TZ-GIT,GIT,Mchauru Airport,small_airport,14747,174,2,-2.813667,32.172472,3955
2594,VCCS,GIU,Sigiriya Air Force Base,small_airport,49013,166,1,7.95667,80.7285,630
2595,FAGI,GIY,Giyani Airport,small_airport,15044,163,2,-23.2833,30.65,1584
2596,OEGN,GIZ,Jizan Regional Airport / King Abdullah bin Abdulaziz Airport,medium_airport,49014,153,1,16.9011,42.5858,20
2597,MHNJ,GJA,La Laguna Airport,medium_airport,49015,73,4,16.4454,-85.906601,49
2598,DAAV,GJL,Jijel Ferhat Abbas Airport,medium_airport,49016,3,2,36.795101,5.87361,36
2599,SBGM,GJM,Guajará-Mirim Airport,medium_airport,49017,24,5,-10.78641,-65.28486,478
2600,BIGJ,GJR,Gjögur Airport,small_airport,49018,75,3,65.9953,-21.3269,83
2601,KGJT,GJT,Grand Junction Regional Airport,medium_airport,15493,188,4,39.126663,-108.529387,4858
2602,AYGA,GKA,Goroka Airport,medium_airport,49019,137,6,-6.081689835,145.3919983,5282
2603,LT86,GKD,Gökçeada Airport,small_airport,49020,181,1,40.204498,25.883302,73
2604,ETNG,GKE,Geilenkirchen Air Base,medium_airport,14742,64,3,50.9608,6.04242,296
2605,VNGK,GKH,Palungtar Airport,small_airport,15348,124,1,28.0385,84.4664,1500
2606,VRMO,GKK,Kooddoo Airport,small_airport,49021,107,1,0.7324,73.4336,29
2607,YGKL,GKL,Great Keppel Is Airport,small_airport,49022,9,6,-23.184575,150.94164,21
2608,PAGK,GKN,Gulkana Airport,medium_airport,49023,188,4,62.155859,-145.454662,1586
2609,KGKT,GKT,Gatlinburg-Pigeon Forge Airport,small_airport,38865,188,4,35.85779953,-83.52870178,1014
2610,EGPF,GLA,Glasgow International Airport,large_airport,49024,187,3,55.871899,-4.43306,26
2611,KP13,GLB,San Carlos Apache Airport,small_airport,49025,188,4,33.3531,-110.667,3261
2612,ET-GLC,GLC,Geladi Airport,small_airport,49026,57,2,6.98443985,46.42139816,1383
2613,KGLD,GLD,Goodland Municipal Airport,medium_airport,49027,188,4,39.370701,-101.699753,3656
2614,KGLE,GLE,Gainesville Municipal Airport,small_airport,14405,188,4,33.65140152,-97.1969986,845
2615,MRGF,GLF,Golfito Airport,medium_airport,15233,41,4,8.65401,-83.182198,49
2617,KGLH,GLH,Mid Delta Regional Airport,medium_airport,15581,188,4,33.482899,-90.985603,131
2618,YGLI,GLI,Glen Innes Airport,medium_airport,49028,9,6,-29.676029,151.691156,3433
2619,HCMR,GLK,Galcaio Airport,small_airport,49029,162,2,6.780829906,47.45470047,975
2620,ENKL,GLL,Gol Airport,small_airport,49030,131,3,60.791066,9.048672,2770
2622,MA-GLN,GLN,Guelmim Airport,small_airport,15881,119,2,29.026699,-10.0503,984
2623,EGBJ,GLO,Gloucestershire Airport,medium_airport,49031,187,3,51.89419937,-2.167220116,101
2624,GLP,GLP,Gulgubip Airport,small_airport,49032,137,6,-5.2808,141.5411,4900
2625,KGLR,GLR,Gaylord Regional Airport,small_airport,49033,188,4,45.01350021,-84.70359802,1328
2626,KGLS,GLS,Scholes International At Galveston Airport,medium_airport,14466,188,4,29.265301,-94.860397,6
2627,YGLA,GLT,Gladstone Airport,medium_airport,15057,9,6,-23.869763,151.225439,64
2628,VQGP,GLU,Gelephu Airport,medium_airport,49034,20,1,26.88456,90.46412,980
2629,PAGL,GLV,Golovin Airport,small_airport,49035,188,4,64.550499,-163.007004,59
2630,KGLW,GLW,Glasgow Municipal Airport,small_airport,15065,188,4,37.03179932,-85.9536972,716
2631,WAMA,GLX,Gamarmalamo Airport,small_airport,49036,77,1,1.83833,127.786003,157
2632,EHGR,GLZ,Gilze Rijen Air Base,medium_airport,35272,125,3,51.567402,4.93183,49
2633,FZFK,GMA,Gemena Airport,medium_airport,14760,39,2,3.23537,19.771299,1378
2634,HAGM,GMB,Gambela Airport,medium_airport,14474,57,2,8.12876,34.563099,1614
2635,SK-518,GMC,Guerima Airport,small_airport,49037,37,5,3.629996,-70.323028,471
2636,GMMB,GMD,Ben Slimane Airport,small_airport,49038,119,2,33.655399,-7.22145,627
2637,UMGG,GME,Gomel Airport,medium_airport,49039,16,3,52.52700043,31.01670074,472
2638,PG-GMI,GMI,Gasmata Island Airport,small_airport,49040,137,6,-6.271110058,150.3309937,23
2639,FCOG,GMM,Gamboma Airport,small_airport,14478,40,2,-1.829403,15.885237,1509
2641,NG-0003,GMO,Gombe Lawanti International Airport,medium_airport,15255,129,2,10.298889,10.9,1590
2642,RKSS,GMP,Gimpo International Airport,large_airport,38740,91,1,37.5583,126.791,59
2643,GMQ,GMQ,Golog Maqên Airport,medium_airport,49041,36,1,34.418066,100.301144,12426
2765,YGDH,GUH,Gunnedah Airport,medium_airport,16004,9,6,-30.957511,150.248981,863
2645,SNYW,GMS,Antônio Guerreiro Airport,small_airport,49042,24,5,-2.109444,-44.651114,245
2646,GSZ,GMT,Granite Mountain Air Station,small_airport,49043,188,4,65.40209961,-161.2810059,1313
2647,KGMU,GMU,Greenville Downtown Airport,medium_airport,15581,188,4,34.847903,-82.350217,1048
2648,UT25,GMV,Monument Valley Airport,small_airport,49044,188,4,37.015868,-110.202031,5192
2649,GCGM,GMZ,La Gomera Airport,small_airport,49045,165,2,28.0296,-17.2146,716
2650,UMMG,GNA,Hrodna Airport,medium_airport,17428,16,3,53.60200119,24.05380058,443
2651,LFLS,GNB,Grenoble-Isère Airport,medium_airport,49046,60,3,45.3629,5.32937,1302
2652,TGPY,GND,Maurice Bishop International Airport,medium_airport,36172,67,4,12.0042,-61.786201,41
2653,EBGT,GNE,Ghent/Industry Zone Heliport,heliport,14817,17,3,51.020551,3.730341,26
2654,K2O1,GNF,Gansner Field,small_airport,34358,188,4,39.943902,-120.945,3415
2655,KGNG,GNG,Gooding Municipal Airport,small_airport,49047,188,4,42.91719818,-114.7649994,3732
2656,RCGI,GNI,Lyudao Airport,small_airport,49048,172,1,22.6739006,121.4660034,28
2657,UBBG,GNJ,Ganja International Airport,medium_airport,49049,11,1,40.737701,46.3176,1083
2658,SNGI,GNM,Guanambi Airport,small_airport,15760,24,5,-14.2082,-42.746101,1815
2659,HAGH,GNN,Ghinnir Airport,small_airport,49050,57,2,7.150000095,40.71699905,6499
2660,SAHR,GNR,Dr. Arturo H. Illia Airport,small_airport,14795,7,5,-39.000702,-67.620499,852
2661,WIMB,GNS,Binaka Airport,medium_airport,16013,77,1,1.16628,97.704327,20
2662,KGNT,GNT,Grants-Milan Municipal Airport,small_airport,15518,188,4,35.16730118,-107.9020004,6537
2663,GNU,GNU,Goodnews Airport,small_airport,49051,188,4,59.117561,-161.575241,15
2664,KGNV,GNV,Gainesville Regional Airport,medium_airport,14405,188,4,29.69009972,-82.27179718,152
2665,LTCS,GNY,Şanlıurfa GAP Airport,medium_airport,49052,181,1,37.445663,38.895592,2708
2666,FBGZ,GNZ,Ghanzi Airport,small_airport,14896,23,2,-21.69249916,21.65810013,3730
2667,LIMJ,GOA,Genoa Cristoforo Colombo Airport,medium_airport,49053,82,3,44.412039,8.840732,13
2668,HAGB,GOB,Robe Airport,small_airport,15138,57,2,7.119033,40.045166,7892
2669,GOC,GOC,Gora Airstrip,small_airport,15321,137,6,-9.0021,148.2364,2497
2670,PG-0011,GOE,Gonaili Airport,small_airport,49054,137,6,-5.527716614,151.5733333,40
2671,FYGB,GOG,Gobabis Airport,small_airport,15139,122,2,-22.5044,18.973101,4731
2672,BGGH,GOH,Nuuk Airport,medium_airport,30157,200,4,64.193022,-51.676512,283
2673,VAGO,GOI,Dabolim Airport,large_airport,44639,76,1,15.3808,73.831398,150
2674,UWGG,GOJ,Nizhny Novgorod Strigino International Airport,medium_airport,49055,145,3,56.23009872,43.7840004,256
2675,KGOK,GOK,Guthrie-Edmond Regional Airport,small_airport,16070,188,4,35.84980011,-97.41560364,1069
2676,K4S1,GOL,Gold Beach Municipal Airport,small_airport,49056,188,4,42.41339874,-124.4240036,20
2677,FZNA,GOM,Goma International Airport,medium_airport,15253,39,2,-1.66617,29.237929,5089
2678,KGON,GON,Groton New London Airport,medium_airport,15679,188,4,41.330101,-72.045097,9
2680,VEGK,GOP,Gorakhpur Airport,medium_airport,15323,76,1,26.73970032,83.4496994,259
2681,ZLGM,GOQ,Golmud Airport,medium_airport,15241,36,1,36.4006,94.786102,9334
2682,HAGR,GOR,Gore Airport,small_airport,15331,57,2,8.1614,35.5529,6580
2683,YSMB,GOS,Somersby Airstrip,small_airport,49057,9,6,-33.367681,151.299806,860
2684,ESGG,GOT,Gothenburg-Landvetter Airport,large_airport,15392,169,3,57.66279984,12.27980042,506
2685,FKKR,GOU,Garoua International Airport,medium_airport,14647,31,2,9.335889816,13.37010002,794
2686,YPGV,GOV,Gove Airport,medium_airport,49058,9,6,-12.26939964,136.8179932,192
2687,IN-0277,GOX,Manohar International Airport,large_airport,49059,76,1,15.744257,73.860625,552
2688,UNIT,GOY,Tura Mountain Airport,small_airport,43737,145,1,64.333511,100.432892,2044
2689,LBGO,GOZ,Gorna Oryahovitsa Airport,medium_airport,15353,26,3,43.151402,25.7129,285
2690,LGRX,GPA,Patras Araxos Agamemnon Airport,medium_airport,49060,66,3,38.1511,21.4256,46
2691,SBGU,GPB,Tancredo Thomas de Faria Airport,small_airport,15800,24,5,-25.388327,-51.52349,3494
2692,YGON,GPD,Mount Gordon Airport,small_airport,49061,9,6,-19.77265,139.40425,900
2693,SKGP,GPI,Juan Casiano Airport,medium_airport,15781,37,5,2.57013,-77.897969,164
2694,MRGP,GPL,Guapiles Airport,medium_airport,48128,41,4,10.21720028,-83.79699707,883
2695,YGPT,GPN,Garden Point Airport,medium_airport,49063,9,6,-11.399686,130.425568,90
2696,SAZG,GPO,General Pico Airport,medium_airport,14793,7,5,-35.696201,-63.758301,459
2697,SEGS,GPS,Seymour Galapagos Ecological Airport,small_airport,49064,50,5,-0.453758,-90.2659,207
2698,KGPT,GPT,Gulfport Biloxi International Airport,medium_airport,15962,188,4,30.407301,-89.070099,28
2699,KGPZ,GPZ,Grand Rapids Itasca Co-Gordon Newstrom field,small_airport,15495,188,4,47.21110153,-93.50980377,1355
2700,KGQQ,GQQ,Galion Municipal Airport,small_airport,14445,188,4,40.7533989,-82.72380066,1224
2701,SK-160,GRA,Gamarra Airport,small_airport,49065,37,4,8.20199,-73.7653,130
2702,KGRB,GRB,Austin Straubel International Airport,medium_airport,15559,188,4,44.483459,-88.130805,695
2703,GRC,GRC,Grand Cess Airport,small_airport,49066,99,2,4.571,-8.2076,28
2704,KGRD,GRD,Greenwood County Airport,small_airport,15591,188,4,34.248699,-82.159103,631
2705,KGRE,GRE,Greenville Airport,small_airport,15581,188,4,38.836844,-89.376525,541
2706,KGRF,GRF,Gray Army Air Field,medium_airport,49067,188,4,47.07920074,-122.5810013,300
2707,OAGZ,GRG,Gardez Airport,small_airport,14609,1,1,33.627366,69.237023,7790
2708,KGRI,GRI,Central Nebraska Regional Airport,medium_airport,15491,188,4,40.96749878,-98.30960083,1847
2709,FAGG,GRJ,George Airport,medium_airport,14823,163,2,-34.0056,22.378902,648
2710,KGRK,GRK,Killeen-Fort Hood Regional Airport / Robert Gray Army Air Field,medium_airport,21033,188,4,31.0672,-97.828903,1015
2711,AYGG,GRL,Garasa Airport,small_airport,49068,137,6,-7.980713,147.213461,2539
2712,KCKC,GRM,Grand Marais Cook County Airport,small_airport,49069,188,4,47.8382988,-90.38289642,1799
2713,KGRN,GRN,Gordon Municipal Airport,small_airport,49070,188,4,42.80599976,-102.1750031,3562
2714,LEGE,GRO,Girona-Costa Brava Airport,medium_airport,15024,165,3,41.904639,2.761774,468
2715,SWGI,GRP,Gurupi Airport,small_airport,16047,24,5,-11.7396,-49.132198,1148
2716,EHGG,GRQ,Groningen Airport Eelde,medium_airport,15655,125,3,53.119701,6.57944,17
2717,KGRR,GRR,Gerald R. Ford International Airport,medium_airport,15495,188,4,42.88079834,-85.52279663,794
2718,LIRS,GRS,Grosseto Air Base,medium_airport,49071,82,3,42.759701,11.0719,17
2719,PK-GRT,GRT,Gujrat Airport,small_airport,15948,133,1,32.62826,74.067287,760
2720,SBGR,GRU,Guarulhos - Governador André Franco Montoro International Airport,large_airport,48427,24,5,-23.431944,-46.467778,2461
2721,RU-0035,GRV,Grozny Airport,medium_airport,49073,145,3,43.388106,45.699772,548
2722,LPGR,GRW,Graciosa Airport,medium_airport,49074,142,3,39.09220123,-28.02980042,86
2723,LEGR,GRX,F.G.L. Airport Granada-Jaén Airport,medium_airport,15476,165,3,37.188702,-3.77736,1860
2724,BIGR,GRY,Grímsey Airport,small_airport,49075,75,3,66.5458,-18.0173,66
2725,LOWG,GRZ,Graz Airport,medium_airport,49076,10,3,46.9911,15.4396,1115
2726,WBKN,GSA,Long Pasia Airport,small_airport,49077,106,1,4.409756,115.724473,3175
2727,KGSB,GSB,Seymour Johnson Air Force Base,medium_airport,15228,188,4,35.339401,-77.960602,109
2728,YGSC,GSC,Gascoyne Junction Airport,small_airport,49078,9,6,-25.0546,115.2026,499
2729,ESGP,GSE,Gothenburg City Airport,medium_airport,15392,169,3,57.7747,11.8704,59
2730,KGSH,GSH,Goshen Municipal Airport,small_airport,15377,188,4,41.52640152,-85.79290009,827
2731,SOGS,GSI,Grand-Santi Airport,small_airport,49079,210,5,4.285833,-54.373056,207
2732,MGSJ,GSJ,San José Airport,medium_airport,49080,68,4,13.93620014,-90.83580017,29
2733,CFA7,GSL,Taltheilei Narrows Airport,small_airport,49081,32,4,62.59809875,-111.5429993,570
2734,OIKQ,GSM,Qeshm Dayrestan International Airport,small_airport,49082,78,1,26.754639,55.902353,45
2735,YMGN,GSN,Mount Gunson Airport,small_airport,49083,9,6,-31.4597,137.1744433,285
2736,KGSO,GSO,Piedmont Triad International Airport,medium_airport,15577,188,4,36.097801,-79.937302,925
2737,KGSP,GSP,Greenville Spartanburg International Airport,medium_airport,15596,188,4,34.895699,-82.218903,964
2738,HEOW,GSQ,El Owainat East International Airport,small_airport,49084,51,2,22.584256,28.721609,843
2739,HCMG,GSR,Gardo Airport,small_airport,49085,162,2,9.545975,49.119148,2632
2740,FASE,GSS,Sabi Sabi Airport,small_airport,5016,163,2,-24.94737543,31.44884777,1276
2741,PAGS,GST,Gustavus Airport,medium_airport,48271,188,4,58.4253006,-135.7070007,35
2742,UWSG,GSV,Gagarin International Airport,large_airport,38126,145,3,51.712778,46.171111,103
2743,AGOK,GTA,Gatokae Aerodrome,small_airport,49087,161,6,-8.738358,158.202836,70
2744,HTGE,GTC,Chato/Geita Airport,small_airport,49088,174,2,-2.74233,31.70683,3898
2745,YGTE,GTE,Groote Eylandt Airport,medium_airport,49089,9,6,-13.972405,136.458553,53
2746,KGTF,GTF,Great Falls International Airport,medium_airport,15545,188,4,47.48199844,-111.3710022,3680
2747,KGTG,GTG,Grantsburg Municipal Airport,small_airport,49090,188,4,45.79809952,-92.66439819,927
2748,EDCG,GTI,Flugplatz Güttin / Rügen,small_airport,49091,64,3,54.383331,13.325556,69
2749,MY-GTK,GTK,Sungai Tekai Airport,small_airport,49092,106,1,2.64118,102.89297,160
2750,NZGT,GTN,Glentanner Airport,medium_airport,49093,126,6,-43.90670013,170.128006,1824
2751,WAMG,GTO,Jalaluddin Airport,small_airport,49094,77,1,0.637118995,122.8499985,105
2752,K3S8,GTP,Grants Pass Airport,small_airport,15519,188,4,42.510101,-123.388,1126
2753,KGTR,GTR,Golden Triangle Regional Airport,medium_airport,49095,188,4,33.450298,-88.5914,264
2754,YTGT,GTS,The Granites Airport,small_airport,49096,9,6,-20.5483,130.347,
2755,YGTN,GTT,Georgetown Airport,small_airport,14827,9,6,-18.302676,143.530925,995
2756,KW05,GTY,Gettysburg Regional Airport,small_airport,49097,188,4,39.841222,-77.274699,590
2757,GTZ,GTZ,Kirawira B Aerodrome,small_airport,49098,174,2,-2.160833,34.225556,3970
2758,MGGT,GUA,La Aurora Airport,large_airport,15823,68,4,14.5833,-90.527496,4952
2759,MMGR,GUB,Guerrero Negro Airport,small_airport,49099,113,4,28.0261,-114.024002,59
2760,KGUC,GUC,Gunnison Crested Butte Regional Airport,medium_airport,49100,188,4,38.534672,-106.934566,7680
2761,GAGM,GUD,Goundam Airport,small_airport,15414,108,2,16.358426,-3.604536,866
2762,GUE,GUE,Guriaso (Keraso) Airport,small_airport,49101,137,6,-3.583167,141.5895,400
2763,KJKA,GUF,Jack Edwards National Airport,small_airport,15961,188,4,30.290501,-87.671799,17
2764,AYGF,GUG,Guari Airport,small_airport,49102,137,6,-8.1286,146.8722,6450
2768,YGLB,GUL,Goulburn Airport,medium_airport,15408,9,6,-34.81029892,149.7259979,2141
2767,SBGW,GUJ,Edu Chaves Field,medium_airport,49103,24,5,-22.791599,-45.2048,1761
2769,PGUM,GUM,Antonio B. Won Pat International Airport,large_airport,49104,224,6,13.4834,144.796005,298
2770,SO-0020,GUO,Guriel Airport,small_airport,49105,162,2,5.317412,45.985308,
2771,KGUP,GUP,Gallup Municipal Airport,medium_airport,14457,188,4,35.511653,-108.788166,6472
2772,SVGU,GUQ,Guanare Airport,medium_airport,15761,193,5,9.026944,-69.75515,606
2773,AYGN,GUR,Gurney Airport,medium_airport,49106,137,6,-10.3114996,150.3339996,88
2774,KGUS,GUS,Grissom Air Reserve Base,medium_airport,32401,188,4,40.648102,-86.1521,812
2775,BIGF,GUU,Grundarfjörður Airport,small_airport,49107,75,3,64.991402,-23.224701,17
2776,AYML,GUV,Mougulu Airport,small_airport,49108,137,6,-6.280859,142.420775,825
2777,UATG,GUW,Atyrau International Airport,medium_airport,3022,87,1,47.122559,51.819321,-72
2778,VAGN,GUX,Guna Airport,small_airport,15987,76,1,24.654699,77.347298,1600
2779,KGUY,GUY,Guymon Municipal Airport,medium_airport,16077,188,4,36.68510056,-101.5080032,3123
2780,SNGA,GUZ,Guarapari Airport,small_airport,15799,24,5,-20.6465,-40.491901,30
2781,LSGG,GVA,Geneva Cointrin International Airport,large_airport,14806,170,3,46.238098,6.10895,1411
2782,GVE,GVE,Gordonsville Municipal Airport,small_airport,49109,188,4,38.155998,-78.165802,454
2783,PG-GVI,GVI,Green River Airport,small_airport,15561,137,6,-3.902242899,141.170517,281
2784,KGVL,GVL,Lee Gilmer Memorial Airport,small_airport,14405,188,4,34.27259827,-83.8302002,1276
2785,UHKM,GVN,Sovetskaya Gavan (Maygatka) Airport,medium_airport,49110,145,1,48.925067,140.035348,768
2787,SBGV,GVR,Coronel Altino Machado Airport,medium_airport,15428,24,5,-18.895882,-41.982869,561
2788,KGVT,GVT,Majors Airport,small_airport,15581,188,4,33.06779861,-96.06529999,535
2789,ESSK,GVX,Gävle Sandviken Airport,medium_airport,49111,169,3,60.5933,16.951401,224
2790,VYGW,GWA,Gwa Airport,small_airport,49112,121,1,17.60000038,94.58329773,10
2791,OPGD,GWD,Gwadar International Airport,medium_airport,16083,133,1,25.232391,62.327671,36
2792,FVTL,GWE,Gweru - Thornhill Air Base,medium_airport,16092,197,2,-19.436718,29.861945,4680
2793,VIGR,GWL,Gwalior Airport,medium_airport,16085,76,1,26.29330063,78.22779846,617
2794,KGWO,GWO,Greenwood–Leflore Airport,medium_airport,15591,188,4,33.49430084,-90.08470154,162
2795,KGWS,GWS,Glenwood Springs Municipal Airport,small_airport,15104,188,4,39.50830078,-107.310997,5916
2796,EDXW,GWT,Westerland Sylt Airport,medium_airport,46130,64,3,54.9132,8.34047,51
2797,WV66,GWV,Glendale Fokker Field,small_airport,15085,188,4,39.94869995,-80.7594986,648
2798,EICM,GWY,Galway Airport,medium_airport,14468,80,3,53.30020142,-8.941590309,81
2799,OYSY,GXF,Seiyun Hadhramaut International Airport,medium_airport,49113,195,1,15.9661,48.7883,2097
2800,FNNG,GXG,Negage Airport,medium_airport,29101,5,2,-7.754509926,15.2876997,4105
2801,ZLXH,GXH,Gannan Xiahe Airport,medium_airport,49114,36,1,34.819014,102.622261,10510
2802,SCCY,GXQ,Teniente Vidal Airport,medium_airport,10429,35,5,-45.5942,-72.106102,1020
2803,FKKJ,GXX,Yagoua Airport,small_airport,46799,31,2,10.3561,15.2372,
2804,KGXY,GXY,Greeley–Weld County Airport,small_airport,15557,188,4,40.43740082,-104.6330032,4697
2805,SLGM,GYA,Guayaramerín Airport,medium_airport,49115,21,5,-10.88856,-65.380955,456
2806,YWGA,GYB,Port Hedland/Wodgina Airport,small_airport,49116,9,6,-21.036568,118.642936,673
2807,UBBB,GYD,Heydar Aliyev International Airport,large_airport,3706,11,1,40.46749878,50.04669952,10
2808,SEGU,GYE,José Joaquín de Olmedo International Airport,large_airport,15832,50,5,-2.15742,-79.883598,19
2809,UEMM,GYG,Magan Airport,medium_airport,49117,145,1,62.103484,129.545288,577
2810,HRYG,GYI,Gisenyi Airport,medium_airport,15028,146,2,-1.67719996,29.25889969,5082
2812,MMGM,GYM,General José María Yáñez International Airport,medium_airport,15835,113,4,27.96899986,-110.9250031,59
2813,SBGO,GYN,Santa Genoveva Airport,medium_airport,49118,24,5,-16.632,-49.220699,2450
2814,ID-0214,GYO,Blangkejeren Airport,small_airport,49119,77,1,3.94548,97.35968,
2816,KGYR,GYR,Phoenix Goodyear Airport,small_airport,15302,188,4,33.42250061,-112.3759995,968
2817,ZUGU,GYS,Guangyuan Panlong Airport,medium_airport,49120,36,1,32.390254,105.694571,
